Category,Country,Year Month,Index (2015 = 100),code
All-items HICP,Bulgaria,2009M05,93.83,3
All-items HICP,Bulgaria,2009M06,93.94,3
All-items HICP,Bulgaria,2009M07,93.81,3
All-items HICP,Bulgaria,2009M08,93.93,3
All-items HICP,Bulgaria,2009M09,93.76,3
All-items HICP,Bulgaria,2009M10,93.92,3
All-items HICP,Bulgaria,2009M11,94.09,3
All-items HICP,Bulgaria,2009M12,94.39,3
All-items HICP,Bulgaria,2010M01,94.95,3
All-items HICP,Bulgaria,2010M02,95.22,3
All-items HICP,Bulgaria,2010M03,95.57,3
All-items HICP,Bulgaria,2010M04,96.68,3
All-items HICP,Bulgaria,2010M05,96.69,3
All-items HICP,Bulgaria,2010M06,96.27,3
All-items HICP,Bulgaria,2010M07,96.77,3
All-items HICP,Bulgaria,2010M08,96.93,3
All-items HICP,Bulgaria,2010M09,97.14,3
All-items HICP,Bulgaria,2010M10,97.32,3
All-items HICP,Bulgaria,2010M11,97.84,3
All-items HICP,Bulgaria,2010M12,98.59,3
All-items HICP,Bulgaria,2011M01,99.04,3
All-items HICP,Bulgaria,2011M02,99.58,3
All-items HICP,Bulgaria,2011M03,99.98,3
All-items HICP,Bulgaria,2011M04,99.89,3
All-items HICP,Bulgaria,2011M05,99.99,3
All-items HICP,Bulgaria,2011M06,99.68,3
All-items HICP,Bulgaria,2011M07,100.05,3
All-items HICP,Bulgaria,2011M08,99.91,3
All-items HICP,Bulgaria,2011M09,99.93,3
All-items HICP,Bulgaria,2011M10,100.26,3
All-items HICP,Bulgaria,2011M11,100.34,3
All-items HICP,Bulgaria,2011M12,100.6,3
All-items HICP,Bulgaria,2012M01,100.96,3
All-items HICP,Bulgaria,2012M02,101.56,3
All-items HICP,Bulgaria,2012M03,101.7,3
All-items HICP,Bulgaria,2012M04,101.94,3
All-items HICP,Bulgaria,2012M05,101.82,3
All-items HICP,Bulgaria,2012M06,101.3,3
All-items HICP,Bulgaria,2012M07,102.46,3
All-items HICP,Bulgaria,2012M08,103.03,3
All-items HICP,Bulgaria,2012M09,103.38,3
All-items HICP,Bulgaria,2012M10,103.31,3
All-items HICP,Bulgaria,2012M11,103.08,3
All-items HICP,Bulgaria,2012M12,103.38,3
All-items HICP,Bulgaria,2013M01,103.62,3
All-items HICP,Bulgaria,2013M02,103.8,3
All-items HICP,Bulgaria,2013M03,103.35,3
All-items HICP,Bulgaria,2013M04,102.9,3
All-items HICP,Bulgaria,2013M05,102.85,3
All-items HICP,Bulgaria,2013M06,102.56,3
All-items HICP,Bulgaria,2013M07,102.49,3
All-items HICP,Bulgaria,2013M08,102.29,3
All-items HICP,Bulgaria,2013M09,102.03,3
All-items HICP,Bulgaria,2013M10,102.19,3
All-items HICP,Bulgaria,2013M11,102.07,3
All-items HICP,Bulgaria,2013M12,102.5,3
All-items HICP,Bulgaria,2014M01,102.21,3
All-items HICP,Bulgaria,2014M02,101.61,3
All-items HICP,Bulgaria,2014M03,101.32,3
All-items HICP,Bulgaria,2014M04,101.54,3
All-items HICP,Bulgaria,2014M05,101.03,3
All-items HICP,Bulgaria,2014M06,100.72,3
All-items HICP,Bulgaria,2014M07,101.35,3
All-items HICP,Bulgaria,2014M08,101.26,3
All-items HICP,Bulgaria,2014M09,100.58,3
All-items HICP,Bulgaria,2014M10,100.66,3
All-items HICP,Bulgaria,2014M11,100.14,3
All-items HICP,Bulgaria,2014M12,100.5,3
All-items HICP,Bulgaria,2015M01,99.8,3
All-items HICP,Bulgaria,2015M02,99.86,3
All-items HICP,Bulgaria,2015M03,100.19,3
All-items HICP,Bulgaria,2015M04,100.66,3
All-items HICP,Bulgaria,2015M05,100.7,3
All-items HICP,Bulgaria,2015M06,100.15,3
All-items HICP,Bulgaria,2015M07,100.34,3
All-items HICP,Bulgaria,2015M08,100.41,3
All-items HICP,Bulgaria,2015M09,99.62,3
All-items HICP,Bulgaria,2015M10,99.46,3
All-items HICP,Bulgaria,2015M11,99.19,3
All-items HICP,Bulgaria,2015M12,99.6,3
All-items HICP,Bulgaria,2016M01,99.4,3
All-items HICP,Bulgaria,2016M02,98.89,3
All-items HICP,Bulgaria,2016M03,98.28,3
All-items HICP,Bulgaria,2016M04,98.12,3
All-items HICP,Bulgaria,2016M05,98.14,3
All-items HICP,Bulgaria,2016M06,98.27,3
All-items HICP,Bulgaria,2016M07,99.25,3
All-items HICP,Bulgaria,2016M08,99.29,3
All-items HICP,Bulgaria,2016M09,98.55,3
All-items HICP,Bulgaria,2016M10,98.46,3
All-items HICP,Bulgaria,2016M11,98.36,3
All-items HICP,Bulgaria,2016M12,99.1,3
All-items HICP,Bulgaria,2017M01,99.77,3
All-items HICP,Bulgaria,2017M02,99.8,3
All-items HICP,Bulgaria,2017M03,99.28,3
All-items HICP,Bulgaria,2017M04,99.74,3
All-items HICP,Bulgaria,2017M05,99.52,3
All-items HICP,Bulgaria,2017M06,99.35,3
All-items HICP,Bulgaria,2017M07,99.85,3
All-items HICP,Bulgaria,2017M08,100.03,3
All-items HICP,Bulgaria,2017M09,99.81,3
All-items HICP,Bulgaria,2017M10,99.94,3
All-items HICP,Bulgaria,2017M11,100.21,3
All-items HICP,Bulgaria,2017M12,100.88,3
All-items HICP,Bulgaria,2018M01,101.08,3
All-items HICP,Bulgaria,2018M02,101.31,3
All-items HICP,Bulgaria,2018M03,101.13,3
All-items HICP,Bulgaria,2018M04,101.45,3
All-items HICP,Bulgaria,2018M05,101.84,3
All-items HICP,Bulgaria,2018M06,102.34,3
All-items HICP,Bulgaria,2018M07,103.41,3
All-items HICP,Bulgaria,2018M08,103.75,3
All-items HICP,Bulgaria,2018M09,103.39,3
All-items HICP,Bulgaria,2018M10,103.55,3
All-items HICP,Bulgaria,2018M11,103.25,3
All-items HICP,Bulgaria,2018M12,103.21,3
All-items HICP,Bulgaria,2019M01,103.43,3
All-items HICP,Bulgaria,2019M02,103.73,3
All-items HICP,Bulgaria,2019M03,103.95,3
All-items HICP,Bulgaria,2019M04,104.6,3
All-items HICP,Bulgaria,2019M05,104.76,3
All-items HICP,Bulgaria,2019M06,104.73,3
All-items HICP,Bulgaria,2019M07,106.13,3
All-items HICP,Bulgaria,2019M08,106.33,3
All-items HICP,Bulgaria,2019M09,105.07,3
All-items HICP,Bulgaria,2019M10,105.23,3
All-items HICP,Bulgaria,2019M11,105.56,3
All-items HICP,Bulgaria,2019M12,106.41,3
All-items HICP,Bulgaria,2020M01,106.94,3
All-items HICP,Bulgaria,2020M02,106.95,3
All-items HICP,Bulgaria,2020M03,106.46,3
All-items HICP,Bulgaria,2020M04,106.01,3
All-items HICP,Bulgaria,2020M05,105.76,3
All-items HICP,Bulgaria,2020M06,105.69,3
All-items HICP,Bulgaria,2020M07,106.58,3
All-items HICP,Bulgaria,2020M08,107.01,3
All-items HICP,Croatia,2000M01,67.45,4
All-items HICP,Croatia,2000M02,67.78,4
All-items HICP,Croatia,2000M03,68.15,4
All-items HICP,Croatia,2000M04,68.53,4
All-items HICP,Croatia,2000M05,68.65,4
All-items HICP,Croatia,2000M06,69.37,4
All-items HICP,Croatia,2000M07,69.84,4
All-items HICP,Croatia,2000M08,69.8,4
All-items HICP,Croatia,2000M09,70.22,4
All-items HICP,Croatia,2000M10,70.45,4
All-items HICP,Croatia,2000M11,70.68,4
All-items HICP,Croatia,2000M12,70.94,4
All-items HICP,Croatia,2001M01,71.07,4
All-items HICP,Croatia,2001M02,71.47,4
All-items HICP,Croatia,2001M03,71.23,4
All-items HICP,Croatia,2001M04,72.38,4
All-items HICP,Croatia,2001M05,72.84,4
All-items HICP,Croatia,2001M06,72.73,4
All-items HICP,Croatia,2001M07,72.21,4
All-items HICP,Croatia,2001M08,72.76,4
All-items HICP,Croatia,2001M09,72.86,4
All-items HICP,Croatia,2001M10,72.6,4
All-items HICP,Croatia,2001M11,72.51,4
All-items HICP,Croatia,2001M12,72.64,4
All-items HICP,Croatia,2002M01,73.44,4
All-items HICP,Croatia,2002M02,73.44,4
All-items HICP,Croatia,2002M03,73.57,4
All-items HICP,Croatia,2002M04,73.87,4
All-items HICP,Croatia,2002M05,74.19,4
All-items HICP,Croatia,2002M06,74.19,4
All-items HICP,Croatia,2002M07,74.16,4
All-items HICP,Croatia,2002M08,74.1,4
All-items HICP,Croatia,2002M09,74.49,4
All-items HICP,Croatia,2002M10,74.57,4
All-items HICP,Croatia,2002M11,74.55,4
All-items HICP,Croatia,2002M12,74.71,4
All-items HICP,Croatia,2003M01,75.11,4
All-items HICP,Croatia,2003M02,75.27,4
All-items HICP,Croatia,2003M03,75.62,4
All-items HICP,Croatia,2003M04,75.35,4
All-items HICP,Croatia,2003M05,75.81,4
All-items HICP,Croatia,2003M06,75.89,4
All-items HICP,Croatia,2003M07,76.37,4
All-items HICP,Croatia,2003M08,76.43,4
All-items HICP,Croatia,2003M09,76.08,4
All-items HICP,Croatia,2003M10,76.11,4
All-items HICP,Croatia,2003M11,76.25,4
All-items HICP,Croatia,2003M12,76.32,4
All-items HICP,Croatia,2004M01,76.84,4
All-items HICP,Croatia,2004M02,76.81,4
All-items HICP,Croatia,2004M03,77.11,4
All-items HICP,Croatia,2004M04,77.37,4
All-items HICP,Croatia,2004M05,78.04,4
All-items HICP,Croatia,2004M06,78.01,4
All-items HICP,Croatia,2004M07,77.83,4
All-items HICP,Croatia,2004M08,77.81,4
All-items HICP,Croatia,2004M09,77.31,4
All-items HICP,Croatia,2004M10,77.54,4
All-items HICP,Croatia,2004M11,77.65,4
All-items HICP,Croatia,2004M12,77.81,4
All-items HICP,Croatia,2005M01,77.91,4
All-items HICP,Croatia,2005M02,78.57,4
All-items HICP,Croatia,2005M03,79.13,4
All-items HICP,Croatia,2005M04,79.67,4
All-items HICP,Croatia,2005M05,79.79,4
All-items HICP,Croatia,2005M06,80.09,4
All-items HICP,Croatia,2005M07,80.23,4
All-items HICP,Croatia,2005M08,80.24,4
All-items HICP,Croatia,2005M09,80.21,4
All-items HICP,Croatia,2005M10,80.57,4
All-items HICP,Croatia,2005M11,80.67,4
All-items HICP,Croatia,2005M12,80.91,4
All-items HICP,Croatia,2006M01,81.23,4
All-items HICP,Croatia,2006M02,81.79,4
All-items HICP,Croatia,2006M03,82.04,4
All-items HICP,Croatia,2006M04,82.57,4
All-items HICP,Croatia,2006M05,83.07,4
All-items HICP,Croatia,2006M06,83.37,4
All-items HICP,Croatia,2006M07,82.74,4
All-items HICP,Croatia,2006M08,82.77,4
All-items HICP,Croatia,2006M09,82.38,4
All-items HICP,Croatia,2006M10,82.31,4
All-items HICP,Croatia,2006M11,82.6,4
All-items HICP,Croatia,2006M12,82.62,4
All-items HICP,Croatia,2007M01,82.81,4
All-items HICP,Croatia,2007M02,83.03,4
All-items HICP,Croatia,2007M03,83.65,4
All-items HICP,Croatia,2007M04,84.25,4
All-items HICP,Croatia,2007M05,84.7,4
All-items HICP,Croatia,2007M06,84.51,4
All-items HICP,Croatia,2007M07,84.16,4
All-items HICP,Croatia,2007M08,84.61,4
All-items HICP,Croatia,2007M09,85.19,4
All-items HICP,Croatia,2007M10,85.5,4
All-items HICP,Croatia,2007M11,86.3,4
All-items HICP,Croatia,2007M12,87.09,4
All-items HICP,Croatia,2008M01,87.58,4
All-items HICP,Croatia,2008M02,87.54,4
All-items HICP,Croatia,2008M03,88.14,4
All-items HICP,Croatia,2008M04,88.81,4
All-items HICP,Croatia,2008M05,89.88,4
All-items HICP,Croatia,2008M06,90.68,4
All-items HICP,Croatia,2008M07,90.9,4
All-items HICP,Croatia,2008M08,90.61,4
All-items HICP,Croatia,2008M09,90.51,4
All-items HICP,Croatia,2008M10,90.38,4
All-items HICP,Croatia,2008M11,90.16,4
All-items HICP,Croatia,2008M12,89.56,4
All-items HICP,Croatia,2009M01,90.4,4
All-items HICP,Croatia,2009M02,90.9,4
All-items HICP,Croatia,2009M03,91.16,4
All-items HICP,Croatia,2009M04,91.92,4
All-items HICP,Croatia,2009M05,92.1,4
All-items HICP,Croatia,2009M06,92.43,4
All-items HICP,Croatia,2009M07,92.02,4
All-items HICP,Croatia,2009M08,91.98,4
All-items HICP,Croatia,2009M09,91.32,4
All-items HICP,Croatia,2009M10,91.44,4
All-items HICP,Croatia,2009M11,91.78,4
All-items HICP,Croatia,2009M12,91.21,4
All-items HICP,Croatia,2010M01,91.61,4
All-items HICP,Croatia,2010M02,91.74,4
All-items HICP,Croatia,2010M03,92.2,4
All-items HICP,Croatia,2010M04,92.65,4
All-items HICP,Croatia,2010M05,92.9,4
All-items HICP,Croatia,2010M06,93.01,4
All-items HICP,Croatia,2010M07,92.84,4
All-items HICP,Croatia,2010M08,92.7,4
All-items HICP,Croatia,2010M09,92.56,4
All-items HICP,Croatia,2010M10,92.69,4
All-items HICP,Croatia,2010M11,92.87,4
All-items HICP,Croatia,2010M12,92.79,4
All-items HICP,Croatia,2011M01,93.26,4
All-items HICP,Croatia,2011M02,93.72,4
All-items HICP,Croatia,2011M03,94.53,4
All-items HICP,Croatia,2011M04,94.81,4
All-items HICP,Croatia,2011M05,95.19,4
All-items HICP,Croatia,2011M06,94.87,4
All-items HICP,Croatia,2011M07,94.62,4
All-items HICP,Croatia,2011M08,94.61,4
All-items HICP,Croatia,2011M09,94.54,4
All-items HICP,Croatia,2011M10,95.02,4
All-items HICP,Croatia,2011M11,95.16,4
All-items HICP,Croatia,2011M12,94.77,4
All-items HICP,Croatia,2012M01,94.6,4
All-items HICP,Croatia,2012M02,95.19,4
All-items HICP,Croatia,2012M03,96.47,4
All-items HICP,Croatia,2012M04,97.28,4
All-items HICP,Croatia,2012M05,98.52,4
All-items HICP,Croatia,2012M06,98.29,4
All-items HICP,Croatia,2012M07,97.88,4
All-items HICP,Croatia,2012M08,98.52,4
All-items HICP,Croatia,2012M09,99.04,4
All-items HICP,Croatia,2012M10,99.37,4
All-items HICP,Croatia,2012M11,99.06,4
All-items HICP,Croatia,2012M12,98.94,4
All-items HICP,Croatia,2013M01,98.99,4
All-items HICP,Croatia,2013M02,99.4,4
All-items HICP,Croatia,2013M03,99.78,4
All-items HICP,Croatia,2013M04,100.29,4
All-items HICP,Croatia,2013M05,100.29,4
All-items HICP,Croatia,2013M06,100.45,4
All-items HICP,Croatia,2013M07,100.49,4
All-items HICP,Croatia,2013M08,100.84,4
All-items HICP,Croatia,2013M09,100.68,4
All-items HICP,Croatia,2013M10,100.13,4
All-items HICP,Croatia,2013M11,99.72,4
All-items HICP,Croatia,2013M12,99.39,4
All-items HICP,Croatia,2014M01,99.4,4
All-items HICP,Croatia,2014M02,99.25,4
All-items HICP,Croatia,2014M03,99.7,4
All-items HICP,Croatia,2014M04,100.21,4
All-items HICP,Croatia,2014M05,100.66,4
All-items HICP,Croatia,2014M06,100.91,4
All-items HICP,Croatia,2014M07,101.04,4
All-items HICP,Croatia,2014M08,101.12,4
All-items HICP,Croatia,2014M09,100.88,4
All-items HICP,Croatia,2014M10,100.64,4
All-items HICP,Croatia,2014M11,99.99,4
All-items HICP,Croatia,2014M12,99.29,4
All-items HICP,Croatia,2015M01,98.77,4
All-items HICP,Croatia,2015M02,98.88,4
All-items HICP,Croatia,2015M03,99.72,4
All-items HICP,Croatia,2015M04,100.11,4
All-items HICP,Croatia,2015M05,100.68,4
All-items HICP,Croatia,2015M06,100.97,4
All-items HICP,Croatia,2015M07,100.81,4
All-items HICP,Croatia,2015M08,101.02,4
All-items HICP,Croatia,2015M09,100.38,4
All-items HICP,Croatia,2015M10,100.13,4
All-items HICP,Croatia,2015M11,99.55,4
All-items HICP,Croatia,2015M12,98.99,4
All-items HICP,Croatia,2016M01,98.6,4
All-items HICP,Croatia,2016M02,98.32,4
All-items HICP,Croatia,2016M03,98.82,4
All-items HICP,Croatia,2016M04,99.23,4
All-items HICP,Croatia,2016M05,99.49,4
All-items HICP,Croatia,2016M06,99.77,4
All-items HICP,Croatia,2016M07,99.72,4
All-items HICP,Croatia,2016M08,99.55,4
All-items HICP,Croatia,2016M09,99.7,4
All-items HICP,Croatia,2016M10,99.84,4
All-items HICP,Croatia,2016M11,99.72,4
All-items HICP,Croatia,2016M12,99.69,4
All-items HICP,Croatia,2017M01,99.51,4
All-items HICP,Croatia,2017M02,99.7,4
All-items HICP,Croatia,2017M03,99.92,4
All-items HICP,Croatia,2017M04,100.6,4
All-items HICP,Croatia,2017M05,100.45,4
All-items HICP,Croatia,2017M06,100.86,4
All-items HICP,Croatia,2017M07,100.95,4
All-items HICP,Croatia,2017M08,101.0,4
All-items HICP,Croatia,2017M09,101.32,4
All-items HICP,Croatia,2017M10,101.43,4
All-items HICP,Croatia,2017M11,101.29,4
All-items HICP,Croatia,2017M12,100.95,4
All-items HICP,Croatia,2018M01,100.75,4
All-items HICP,Croatia,2018M02,100.62,4
All-items HICP,Croatia,2018M03,101.09,4
All-items HICP,Croatia,2018M04,102.0,4
All-items HICP,Croatia,2018M05,102.27,4
All-items HICP,Croatia,2018M06,103.06,4
All-items HICP,Croatia,2018M07,103.2,4
All-items HICP,Croatia,2018M08,103.16,4
All-items HICP,Croatia,2018M09,102.96,4
All-items HICP,Croatia,2018M10,103.12,4
All-items HICP,Croatia,2018M11,102.6,4
All-items HICP,Croatia,2018M12,101.96,4
All-items HICP,Croatia,2019M01,101.32,4
All-items HICP,Croatia,2019M02,101.41,4
All-items HICP,Croatia,2019M03,102.2,4
All-items HICP,Croatia,2019M04,102.86,4
All-items HICP,Croatia,2019M05,103.3,4
All-items HICP,Croatia,2019M06,103.59,4
All-items HICP,Croatia,2019M07,104.12,4
All-items HICP,Croatia,2019M08,103.73,4
All-items HICP,Croatia,2019M09,103.54,4
All-items HICP,Croatia,2019M10,103.79,4
All-items HICP,Croatia,2019M11,103.39,4
All-items HICP,Croatia,2019M12,103.25,4
All-items HICP,Croatia,2020M01,103.12,4
All-items HICP,Croatia,2020M02,102.65,4
All-items HICP,Croatia,2020M03,102.68,4
All-items HICP,Croatia,2020M04,102.71,4
All-items HICP,Croatia,2020M05,102.58,4
All-items HICP,Croatia,2020M06,103.14,4
All-items HICP,Croatia,2020M07,103.48,4
All-items HICP,Croatia,2020M08,103.27,4
All-items HICP,Cyprus,2000M01,73.63,5
All-items HICP,Cyprus,2000M02,72.53,5
All-items HICP,Cyprus,2000M03,74.25,5
All-items HICP,Cyprus,2000M04,74.98,5
All-items HICP,Cyprus,2000M05,75.31,5
All-items HICP,Cyprus,2000M06,74.91,5
All-items HICP,Cyprus,2000M07,74.75,5
All-items HICP,Cyprus,2000M08,74.47,5
All-items HICP,Cyprus,2000M09,75.51,5
All-items HICP,Cyprus,2000M10,75.99,5
All-items HICP,Cyprus,2000M11,76.27,5
All-items HICP,Cyprus,2000M12,76.3,5
All-items HICP,Cyprus,2001M01,74.79,5
All-items HICP,Cyprus,2001M02,74.59,5
All-items HICP,Cyprus,2001M03,75.38,5
All-items HICP,Cyprus,2001M04,76.23,5
All-items HICP,Cyprus,2001M05,76.57,5
All-items HICP,Cyprus,2001M06,77.23,5
All-items HICP,Cyprus,2001M07,75.41,5
All-items HICP,Cyprus,2001M08,75.81,5
All-items HICP,Cyprus,2001M09,77.17,5
All-items HICP,Cyprus,2001M10,78.06,5
All-items HICP,Cyprus,2001M11,77.63,5
All-items HICP,Cyprus,2001M12,77.91,5
All-items HICP,Cyprus,2002M01,76.44,5
All-items HICP,Cyprus,2002M02,76.32,5
All-items HICP,Cyprus,2002M03,76.9,5
All-items HICP,Cyprus,2002M04,78.01,5
All-items HICP,Cyprus,2002M05,78.3,5
All-items HICP,Cyprus,2002M06,78.84,5
All-items HICP,Cyprus,2002M07,78.28,5
All-items HICP,Cyprus,2002M08,78.93,5
All-items HICP,Cyprus,2002M09,79.81,5
All-items HICP,Cyprus,2002M10,80.16,5
All-items HICP,Cyprus,2002M11,80.01,5
All-items HICP,Cyprus,2002M12,80.31,5
All-items HICP,Cyprus,2003M01,79.85,5
All-items HICP,Cyprus,2003M02,79.98,5
All-items HICP,Cyprus,2003M03,81.79,5
All-items HICP,Cyprus,2003M04,82.4,5
All-items HICP,Cyprus,2003M05,82.18,5
All-items HICP,Cyprus,2003M06,81.76,5
All-items HICP,Cyprus,2003M07,80.33,5
All-items HICP,Cyprus,2003M08,80.8,5
All-items HICP,Cyprus,2003M09,82.43,5
All-items HICP,Cyprus,2003M10,83.13,5
All-items HICP,Cyprus,2003M11,83.0,5
All-items HICP,Cyprus,2003M12,82.13,5
All-items HICP,Cyprus,2004M01,81.14,5
All-items HICP,Cyprus,2004M02,81.12,5
All-items HICP,Cyprus,2004M03,81.82,5
All-items HICP,Cyprus,2004M04,82.47,5
All-items HICP,Cyprus,2004M05,83.2,5
All-items HICP,Cyprus,2004M06,83.73,5
All-items HICP,Cyprus,2004M07,82.67,5
All-items HICP,Cyprus,2004M08,83.07,5
All-items HICP,Cyprus,2004M09,83.91,5
All-items HICP,Cyprus,2004M10,84.8,5
All-items HICP,Cyprus,2004M11,85.15,5
All-items HICP,Cyprus,2004M12,85.29,5
All-items HICP,Cyprus,2005M01,83.38,5
All-items HICP,Cyprus,2005M02,83.06,5
All-items HICP,Cyprus,2005M03,83.78,5
All-items HICP,Cyprus,2005M04,84.74,5
All-items HICP,Cyprus,2005M05,84.89,5
All-items HICP,Cyprus,2005M06,84.98,5
All-items HICP,Cyprus,2005M07,83.74,5
All-items HICP,Cyprus,2005M08,84.29,5
All-items HICP,Cyprus,2005M09,85.7,5
All-items HICP,Cyprus,2005M10,86.69,5
All-items HICP,Cyprus,2005M11,86.85,5
All-items HICP,Cyprus,2005M12,86.5,5
All-items HICP,Cyprus,2006M01,85.07,5
All-items HICP,Cyprus,2006M02,84.99,5
All-items HICP,Cyprus,2006M03,85.99,5
All-items HICP,Cyprus,2006M04,86.87,5
All-items HICP,Cyprus,2006M05,87.04,5
All-items HICP,Cyprus,2006M06,87.22,5
All-items HICP,Cyprus,2006M07,86.09,5
All-items HICP,Cyprus,2006M08,86.61,5
All-items HICP,Cyprus,2006M09,87.65,5
All-items HICP,Cyprus,2006M10,88.12,5
All-items HICP,Cyprus,2006M11,88.03,5
All-items HICP,Cyprus,2006M12,87.8,5
All-items HICP,Cyprus,2007M01,86.3,5
All-items HICP,Cyprus,2007M02,86.04,5
All-items HICP,Cyprus,2007M03,87.19,5
All-items HICP,Cyprus,2007M04,88.29,5
All-items HICP,Cyprus,2007M05,88.73,5
All-items HICP,Cyprus,2007M06,88.7,5
All-items HICP,Cyprus,2007M07,88.1,5
All-items HICP,Cyprus,2007M08,88.56,5
All-items HICP,Cyprus,2007M09,89.7,5
All-items HICP,Cyprus,2007M10,90.49,5
All-items HICP,Cyprus,2007M11,90.84,5
All-items HICP,Cyprus,2007M12,91.08,5
All-items HICP,Cyprus,2008M01,89.81,5
All-items HICP,Cyprus,2008M02,90.12,5
All-items HICP,Cyprus,2008M03,91.06,5
All-items HICP,Cyprus,2008M04,92.13,5
All-items HICP,Cyprus,2008M05,92.85,5
All-items HICP,Cyprus,2008M06,93.32,5
All-items HICP,Cyprus,2008M07,92.81,5
All-items HICP,Cyprus,2008M08,93.05,5
All-items HICP,Cyprus,2008M09,94.17,5
All-items HICP,Cyprus,2008M10,94.87,5
All-items HICP,Cyprus,2008M11,93.69,5
All-items HICP,Cyprus,2008M12,92.74,5
All-items HICP,Cyprus,2009M01,90.64,5
All-items HICP,Cyprus,2009M02,90.62,5
All-items HICP,Cyprus,2009M03,91.85,5
All-items HICP,Cyprus,2009M04,92.68,5
All-items HICP,Cyprus,2009M05,93.35,5
All-items HICP,Cyprus,2009M06,93.43,5
All-items HICP,Cyprus,2009M07,92.08,5
All-items HICP,Cyprus,2009M08,92.25,5
All-items HICP,Cyprus,2009M09,93.0,5
All-items HICP,Cyprus,2009M10,93.88,5
All-items HICP,Cyprus,2009M11,94.58,5
All-items HICP,Cyprus,2009M12,94.19,5
All-items HICP,Cyprus,2010M01,92.86,5
All-items HICP,Cyprus,2010M02,93.13,5
All-items HICP,Cyprus,2010M03,94.0,5
All-items HICP,Cyprus,2010M04,95.02,5
All-items HICP,Cyprus,2010M05,95.07,5
All-items HICP,Cyprus,2010M06,95.4,5
All-items HICP,Cyprus,2010M07,94.59,5
All-items HICP,Cyprus,2010M08,95.43,5
All-items HICP,Cyprus,2010M09,96.38,5
All-items HICP,Cyprus,2010M10,96.93,5
All-items HICP,Cyprus,2010M11,96.21,5
All-items HICP,Cyprus,2010M12,96.02,5
All-items HICP,Cyprus,2011M01,95.68,5
All-items HICP,Cyprus,2011M02,96.05,5
All-items HICP,Cyprus,2011M03,97.05,5
All-items HICP,Cyprus,2011M04,98.38,5
All-items HICP,Cyprus,2011M05,99.01,5
All-items HICP,Cyprus,2011M06,99.74,5
All-items HICP,Cyprus,2011M07,97.89,5
All-items HICP,Cyprus,2011M08,98.05,5
All-items HICP,Cyprus,2011M09,98.84,5
All-items HICP,Cyprus,2011M10,100.01,5
All-items HICP,Cyprus,2011M11,100.11,5
All-items HICP,Cyprus,2011M12,100.01,5
All-items HICP,Cyprus,2012M01,98.63,5
All-items HICP,Cyprus,2012M02,99.05,5
All-items HICP,Cyprus,2012M03,100.47,5
All-items HICP,Cyprus,2012M04,101.95,5
All-items HICP,Cyprus,2012M05,102.69,5
All-items HICP,Cyprus,2012M06,102.58,5
All-items HICP,Cyprus,2012M07,101.58,5
All-items HICP,Cyprus,2012M08,102.46,5
All-items HICP,Cyprus,2012M09,102.39,5
All-items HICP,Cyprus,2012M10,102.6,5
All-items HICP,Cyprus,2012M11,101.55,5
